Time,Axis 1,Axis 2,Axis 3,Axis 4,Axis 5,Axis 6,Power [Watt],Consumed Power [Watt]
26.436,-79.765,-66.278,81.629,82.598,-54.31,105.67,1037.9,1037.9
26.448,-79.764,-66.285,81.629,82.597,-54.312,105.67,974.89,974.89
26.46,-79.764,-66.3,81.63,82.595,-54.315,105.68,919.16,919.16
26.472,-79.763,-66.327,81.631,82.591,-54.322,105.68,878.58,878.58
26.484,-79.761,-66.369,81.633,82.584,-54.332,105.69,854.8,854.8
26.496,-79.758,-66.429,81.636,82.575,-54.346,105.7,831.07,831.07
26.508,-79.755,-66.51,81.64,82.563,-54.365,105.72,791.96,791.96
26.52,-79.751,-66.616,81.645,82.547,-54.39,105.74,745.34,745.34
26.532,-79.745,-66.75,81.651,82.528,-54.422,105.77,699.14,699.14
26.544,-79.739,-66.914,81.659,82.503,-54.46,105.8,657.23,657.23
26.556,-79.73,-67.113,81.668,82.473,-54.507,105.84,614.21,614.21
26.568,-79.721,-67.348,81.679,82.438,-54.563,105.89,561.84,561.84
26.58,-79.709,-67.623,81.692,82.397,-54.628,105.95,513.31,513.31
26.592,-79.696,-67.94,81.707,82.35,-54.703,106.01,473.84,473.72
26.604,-79.681,-68.3,81.725,82.296,-54.788,106.09,442.28,442.28
26.616,-79.665,-68.701,81.744,82.237,-54.882,106.17,405.8,406.47
26.628,-79.646,-69.142,81.765,82.171,-54.987,106.26,354.05,356.57
26.64,-79.627,-69.622,81.787,82.099,-55.1,106.36,303.74,309.13
26.652,-79.605,-70.138,81.812,82.022,-55.222,106.46,274.41,282.53
26.664,-79.582,-70.69,81.838,81.94,-55.352,106.58,276.56,285.81
26.676,-79.557,-71.275,81.866,81.853,-55.49,106.69,297.2,305.31
26.688,-79.529,-71.893,81.895,81.761,-55.635,106.82,313.38,318.77
26.7,-79.495,-72.54,81.927,81.667,-55.787,106.95,324.83,327.35
26.712,-79.454,-73.216,81.959,81.569,-55.943,107.09,342.3,342.97
26.724,-79.402,-73.918,81.993,81.47,-56.103,107.23,380.15,380.15
26.736,-79.337,-74.642,82.028,81.371,-56.266,107.38,433.93,433.81
26.748,-79.254,-75.385,82.065,81.273,-56.429,107.52,490.68,490.68
26.76,-79.149,-76.143,82.103,81.178,-56.591,107.67,566.73,566.73
26.772,-79.02,-76.914,82.143,81.087,-56.749,107.82,693.89,693.89
26.784,-78.862,-77.695,82.184,81.002,-56.904,107.97,910.4,910.4
26.796,-78.67,-78.482,82.226,80.924,-57.052,108.11,1222.8,1222.8
26.808,-78.442,-79.273,82.269,80.854,-57.192,108.26,1607.9,1607.9
26.82,-78.174,-80.067,82.314,80.794,-57.323,108.4,2048,2048
26.832,-77.862,-80.861,82.359,80.745,-57.444,108.53,2538.6,2538.6
26.844,-77.505,-81.655,82.407,80.706,-57.554,108.66,3088.7,3088.7
26.856,-77.101,-82.448,82.455,80.68,-57.653,108.79,3693.3,3693.3
26.868,-76.652,-83.24,82.505,80.665,-57.74,108.91,4328.6,4328.6
26.88,-76.158,-84.03,82.556,80.661,-57.817,109.03,4969.1,4969.1
26.892,-75.622,-84.82,82.608,80.668,-57.883,109.14,5589,5589
26.904,-75.047,-85.61,82.661,80.684,-57.941,109.25,6176.2,6176.2
26.916,-74.435,-86.402,82.716,80.71,-57.989,109.35,6713.9,6713.9
26.928,-73.79,-87.197,82.772,80.743,-58.031,109.45,7177.7,7177.7
26.94,-73.114,-87.998,82.828,80.782,-58.067,109.55,7560,7560
26.952,-72.412,-88.806,82.886,80.827,-58.098,109.65,7864.7,7864.7
26.964,-71.686,-89.623,82.945,80.877,-58.126,109.75,8107.8,8107.8
26.976,-70.94,-90.449,83.005,80.93,-58.151,109.85,8286,8286
26.988,-70.177,-91.286,83.066,80.985,-58.175,109.95,8378.7,8378.7
27,-69.399,-92.135,83.128,81.043,-58.198,110.05,8357.9,8357.9
27.012,-68.609,-92.995,83.191,81.101,-58.221,110.15,8223.5,8223.5
27.024,-67.808,-93.867,83.255,81.16,-58.245,110.25,8000.2,8000.2
27.036,-66.999,-94.748,83.319,81.22,-58.268,110.36,7724.6,7724.6
27.048,-66.18,-95.639,83.384,81.281,-58.292,110.46,7427.1,7427.1
27.06,-65.352,-96.54,83.45,81.342,-58.316,110.57,7148.7,7148.7
27.072,-64.517,-97.45,83.517,81.404,-58.34,110.68,6942,6942
27.084,-63.673,-98.368,83.584,81.466,-58.365,110.79,6860.3,6860.3
27.096,-62.825,-99.292,83.651,81.529,-58.39,110.9,6928.8,6928.8
27.108,-61.974,-100.22,83.719,81.592,-58.415,111,7138.5,7138.5
27.12,-61.127,-101.14,83.786,81.655,-58.439,111.11,7467.7,7467.7
27.132,-60.288,-102.05,83.853,81.717,-58.464,111.22,7899.8,7899.8
27.144,-59.46,-102.95,83.919,81.778,-58.488,111.33,8409,8409
27.156,-58.65,-103.84,83.984,81.838,-58.511,111.43,8943.6,8943.6
27.168,-57.862,-104.69,84.046,81.896,-58.535,111.53,9429.7,9429.7
27.18,-57.103,-105.52,84.107,81.953,-58.557,111.63,9821.7,9821.7
27.192,-56.377,-106.31,84.164,82.006,-58.578,111.72,10119,10119
27.204,-55.69,-107.06,84.219,82.057,-58.598,111.81,10365,10365
27.216,-55.048,-107.76,84.27,82.105,-58.617,111.9,10591,10591
27.228,-54.456,-108.4,84.317,82.148,-58.634,111.97,10792,10792
27.24,-53.92,-108.98,84.36,82.188,-58.649,112.04,10924,10924
27.252,-53.445,-109.5,84.398,82.223,-58.663,112.1,10961,10961
27.264,-53.033,-109.95,84.43,82.254,-58.675,112.16,10905,10905
27.276,-52.679,-110.34,84.459,82.28,-58.686,112.2,10787,10787
